rxte_obsid,source_id,canonical_source,archive_target_name,reference_class,class_label,proposal_id,cycle,observation_start,duration,exposure,archive_identifier,mapping_method,mapping_confidence,separation_deg,ra,dec,archive_status,status,query_record,notes
60126-01-16-13,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,60126,6,52683.60529,305.0,null,AO6/P60126/60126-01-16-13,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=60126-01-16-13
70138-02-34-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_2,NS,NS,70138,7,52686.61871,350.0,null,AO7/P70138/70138-02-34-00,explicit_designation_and_independent_catalog_position,unresolved,0.0018158994987721457,272.117,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=70138-02-34-00
70138-01-33-13,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,70138,7,52689.79001,304.0,null,AO7/P70138/70138-01-33-13,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=70138-01-33-13
70138-02-35-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_2,NS,NS,70138,7,52692.54079,338.0,null,AO7/P70138/70138-02-35-00,explicit_designation_and_independent_catalog_position,unresolved,0.0018158994987721457,272.117,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=70138-02-35-00
70138-01-34-13,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,70138,7,52695.38376,304.0,null,AO7/P70138/70138-01-34-13,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=70138-01-34-13
80106-02-03-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_2,NS,NS,80106,8,52713.86693,256.0,null,AO8/P80106/80106-02-03-00,explicit_designation_and_independent_catalog_position,unresolved,0.0018158994987721457,272.117,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-02-03-00
80106-01-03-13,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52716.90251,304.0,null,AO8/P80106/80106-01-03-13,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-03-13
80106-02-05-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC BULGE 2,NS,NS,80106,8,52720.8395833333,null,null,AO8/P80106/80106-02-05-00,explicit_designation_and_independent_catalog_position,unresolved,0.002170012606562869,272.11749267578125,-36.97800064086914,scheduled (short),AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=scheduled (short); full_ObsID=80106-02-05-00
80106-01-05-13,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52723.87473,303.0,null,AO8/P80106/80106-01-05-13,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-05-13
80106-02-06-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC BULGE 2,NS,NS,80106,8,52727.8111111111,null,null,AO8/P80106/80106-02-06-00,explicit_designation_and_independent_catalog_position,unresolved,0.002170012606562869,272.11749267578125,-36.97800064086914,scheduled (short),AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=scheduled (short); full_ObsID=80106-02-06-00
80106-01-06-13,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52730.71501,304.0,null,AO8/P80106/80106-01-06-13,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-06-13
80106-02-07-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_2,NS,NS,80106,8,52734.45311,202.0,null,AO8/P80106/80106-02-07-00,explicit_designation_and_independent_catalog_position,unresolved,0.0018158994987721457,272.117,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-02-07-00
80106-01-07-13,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52737.68654,304.0,null,AO8/P80106/80106-01-07-13,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-07-13
80106-02-08-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_2,NS,NS,80106,8,52741.55374,316.0,null,AO8/P80106/80106-02-08-00,explicit_designation_and_independent_catalog_position,unresolved,0.0018158994987721457,272.117,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-02-08-00
80106-01-08-13,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52745.71015,303.0,null,AO8/P80106/80106-01-08-13,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-08-13
80106-02-09-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC BULGE 2,NS,NS,80106,8,52747.7368055555,null,null,AO8/P80106/80106-02-09-00,explicit_designation_and_independent_catalog_position,unresolved,0.002170012606562869,272.11749267578125,-36.97800064086914,scheduled (short),AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=scheduled (short); full_ObsID=80106-02-09-00
80106-01-09-13,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52751.83028,305.0,null,AO8/P80106/80106-01-09-13,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-09-13
80106-02-11-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_2,NS,NS,80106,8,52755.11083,329.0,null,AO8/P80106/80106-02-11-00,explicit_designation_and_independent_catalog_position,unresolved,0.0018158994987721457,272.117,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-02-11-00
80106-01-11-13,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52758.86987,303.0,null,AO8/P80106/80106-01-11-13,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-11-13
80106-02-12-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC BULGE 2,NS,NS,80106,8,52761.8868055555,null,null,AO8/P80106/80106-02-12-00,explicit_designation_and_independent_catalog_position,unresolved,0.002170012606562869,272.11749267578125,-36.97800064086914,scheduled (short),AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=scheduled (short); full_ObsID=80106-02-12-00
80106-01-12-13,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52764.78861,304.0,null,AO8/P80106/80106-01-12-13,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-12-13
80106-02-13-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC BULGE 2,NS,NS,80106,8,52769.7770833333,null,null,AO8/P80106/80106-02-13-00,explicit_designation_and_independent_catalog_position,unresolved,0.002170012606562869,272.11749267578125,-36.97800064086914,scheduled (short),AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=scheduled (short); full_ObsID=80106-02-13-00
80106-01-13-14,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52772.61361,304.0,null,AO8/P80106/80106-01-13-14,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-13-14
80106-02-14-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_2,NS,NS,80106,8,52776.48192,351.0,null,AO8/P80106/80106-02-14-00,explicit_designation_and_independent_catalog_position,unresolved,0.0018158994987721457,272.117,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-02-14-00
80106-01-14-14,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52779.71431,303.0,null,AO8/P80106/80106-01-14-14,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-14-14
80106-02-15-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_2,NS,NS,80106,8,52783.31892,248.0,null,AO8/P80106/80106-02-15-00,explicit_designation_and_independent_catalog_position,unresolved,0.0018158994987721457,272.117,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-02-15-00
80106-01-15-14,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52786.48653,304.0,null,AO8/P80106/80106-01-15-14,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-15-14
80106-02-17-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_2,NS,NS,80106,8,52790.47797,790.0,null,AO8/P80106/80106-02-17-00,explicit_designation_and_independent_catalog_position,unresolved,0.0018158994987721457,272.117,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-02-17-00
80106-01-17-14,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52793.52125,303.0,null,AO8/P80106/80106-01-17-14,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-17-14
80106-02-18-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_2,NS,NS,80106,8,52796.46459,654.0,null,AO8/P80106/80106-02-18-00,explicit_designation_and_independent_catalog_position,unresolved,0.0018158994987721457,272.117,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-02-18-00
80106-02-22-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC BULGE 2,NS,NS,80106,8,52823.5645833333,null,null,AO8/P80106/80106-02-22-00,explicit_designation_and_independent_catalog_position,unresolved,0.002170012606562869,272.11749267578125,-36.97800064086914,scheduled (short),AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=scheduled (short); full_ObsID=80106-02-22-00
80106-01-23-14,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52826.5324,301.0,null,AO8/P80106/80106-01-23-14,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-23-14
80106-02-23-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC BULGE 2,NS,NS,80106,8,52829.4152777777,null,null,AO8/P80106/80106-02-23-00,explicit_designation_and_independent_catalog_position,unresolved,0.002170012606562869,272.11749267578125,-36.97800064086914,scheduled (short),AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=scheduled (short); full_ObsID=80106-02-23-00
80106-01-24-13,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52833.43378,302.0,null,AO8/P80106/80106-01-24-13,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-24-13
80106-02-24-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC BULGE 2,NS,NS,80106,8,52836.3159722222,null,null,AO8/P80106/80106-02-24-00,explicit_designation_and_independent_catalog_position,unresolved,0.002170012606562869,272.11749267578125,-36.97800064086914,scheduled (short),AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=scheduled (short); full_ObsID=80106-02-24-00
80106-01-25-13,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52839.41573,301.0,null,AO8/P80106/80106-01-25-13,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-25-13
80106-02-25-00,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_2,NS,NS,80106,8,52843.21404,426.0,null,AO8/P80106/80106-02-25-00,explicit_designation_and_independent_catalog_position,unresolved,0.0018158994987721457,272.117,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-02-25-00
80106-01-26-13,sax_j1808_4_3658,SAX J1808.4-3658,GALACTIC_BULGE_1,NS,NS,80106,8,52846.45115,301.0,null,AO8/P80106/80106-01-26-13,explicit_designation_and_independent_catalog_position,unresolved,0.004086475429027912,272.12,-36.978,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_sax_j1808_4_3658.json,exact_name=False; position_within_3_arcmin=True; archived=archived; full_ObsID=80106-01-26-13
